extraction_batch_id,source_system,school_year,canvas_course_id,course_id,course_name,course_track,section_id,section_label,period_label,teacher_id,teacher_label,sis_user_id,student_label,email,grade_level,enrollment_status
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-019,AP Calculus AB - Synthetic Section 04-19,Period 1,TCH-005,Teacher 05,SYN-SIS-000157,Synthetic Student 157,rnguyen29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-019,AP Calculus AB - Synthetic Section 04-19,Period 1,TCH-005,Teacher 05,SYN-SIS-000178,Synthetic Student 178,sbrooks29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-019,AP Calculus AB - Synthetic Section 04-19,Period 1,TCH-005,Teacher 05,SYN-SIS-000180,Synthetic Student 180,vdavis29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-019,AP Calculus AB - Synthetic Section 04-19,Period 1,TCH-005,Teacher 05,SYN-SIS-000208,Synthetic Student 208,hnelson29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-019,AP Calculus AB - Synthetic Section 04-19,Period 1,TCH-005,Teacher 05,SYN-SIS-000246,Synthetic Student 246,fnelson29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-019,AP Calculus AB - Synthetic Section 04-19,Period 1,TCH-005,Teacher 05,SYN-SIS-000268,Synthetic Student 268,hstone29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-019,AP Calculus AB - Synthetic Section 04-19,Period 1,TCH-005,Teacher 05,SYN-SIS-000340,Synthetic Student 340,vlewis30@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-019,AP Calculus AB - Synthetic Section 04-19,Period 1,TCH-005,Teacher 05,SYN-SIS-000342,Synthetic Student 342,bortiz30@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-020,AP Calculus AB - Synthetic Section 04-20,Period 2,TCH-005,Teacher 05,SYN-SIS-000054,Synthetic Student 054,nlewis29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-020,AP Calculus AB - Synthetic Section 04-20,Period 2,TCH-005,Teacher 05,SYN-SIS-000085,Synthetic Student 085,eevans29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-020,AP Calculus AB - Synthetic Section 04-20,Period 2,TCH-005,Teacher 05,SYN-SIS-000111,Synthetic Student 111,klewis29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-020,AP Calculus AB - Synthetic Section 04-20,Period 2,TCH-005,Teacher 05,SYN-SIS-000126,Synthetic Student 126,fhayes29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-020,AP Calculus AB - Synthetic Section 04-20,Period 2,TCH-005,Teacher 05,SYN-SIS-000170,Synthetic Student 170,jnelson29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-020,AP Calculus AB - Synthetic Section 04-20,Period 2,TCH-005,Teacher 05,SYN-SIS-000184,Synthetic Student 184,dibrahim29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-020,AP Calculus AB - Synthetic Section 04-20,Period 2,TCH-005,Teacher 05,SYN-SIS-000195,Synthetic Student 195,pnguyen29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-020,AP Calculus AB - Synthetic Section 04-20,Period 2,TCH-005,Teacher 05,SYN-SIS-000200,Synthetic Student 200,vevans29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-020,AP Calculus AB - Synthetic Section 04-20,Period 2,TCH-005,Teacher 05,SYN-SIS-000215,Synthetic Student 215,ppatel29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-020,AP Calculus AB - Synthetic Section 04-20,Period 2,TCH-005,Teacher 05,SYN-SIS-000219,Synthetic Student 219,tevans29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-020,AP Calculus AB - Synthetic Section 04-20,Period 2,TCH-005,Teacher 05,SYN-SIS-000261,Synthetic Student 261,ajohnson29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-020,AP Calculus AB - Synthetic Section 04-20,Period 2,TCH-005,Teacher 05,SYN-SIS-000270,Synthetic Student 270,jrivera29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-020,AP Calculus AB - Synthetic Section 04-20,Period 2,TCH-005,Teacher 05,SYN-SIS-000324,Synthetic Student 324,dprice30@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-020,AP Calculus AB - Synthetic Section 04-20,Period 2,TCH-005,Teacher 05,SYN-SIS-000385,Synthetic Student 385,enguyen31@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-021,AP Calculus AB - Synthetic Section 04-21,Period 3,TCH-005,Teacher 05,SYN-SIS-000039,Synthetic Student 039,tprice29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-021,AP Calculus AB - Synthetic Section 04-21,Period 3,TCH-005,Teacher 05,SYN-SIS-000058,Synthetic Student 058,sprice29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-021,AP Calculus AB - Synthetic Section 04-21,Period 3,TCH-005,Teacher 05,SYN-SIS-000119,Synthetic Student 119,tnguyen29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-021,AP Calculus AB - Synthetic Section 04-21,Period 3,TCH-005,Teacher 05,SYN-SIS-000143,Synthetic Student 143,cflores29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-021,AP Calculus AB - Synthetic Section 04-21,Period 3,TCH-005,Teacher 05,SYN-SIS-000151,Synthetic Student 151,knelson29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-021,AP Calculus AB - Synthetic Section 04-21,Period 3,TCH-005,Teacher 05,SYN-SIS-000156,Synthetic Student 156,qrivera29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-021,AP Calculus AB - Synthetic Section 04-21,Period 3,TCH-005,Teacher 05,SYN-SIS-000166,Synthetic Student 166,fjohnson29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-021,AP Calculus AB - Synthetic Section 04-21,Period 3,TCH-005,Teacher 05,SYN-SIS-000216,Synthetic Student 216,qbrooks29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-021,AP Calculus AB - Synthetic Section 04-21,Period 3,TCH-005,Teacher 05,SYN-SIS-000222,Synthetic Student 222,bibrahim29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-021,AP Calculus AB - Synthetic Section 04-21,Period 3,TCH-005,Teacher 05,SYN-SIS-000280,Synthetic Student 280,vibrahim29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-021,AP Calculus AB - Synthetic Section 04-21,Period 3,TCH-005,Teacher 05,SYN-SIS-000296,Synthetic Student 296,qflores30@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-021,AP Calculus AB - Synthetic Section 04-21,Period 3,TCH-005,Teacher 05,SYN-SIS-000300,Synthetic Student 300,vjohnson30@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-021,AP Calculus AB - Synthetic Section 04-21,Period 3,TCH-005,Teacher 05,SYN-SIS-000306,Synthetic Student 306,fstone30@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-022,AP Calculus AB - Synthetic Section 04-22,Period 4,TCH-005,Teacher 05,SYN-SIS-000019,Synthetic Student 019,tortiz29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-022,AP Calculus AB - Synthetic Section 04-22,Period 4,TCH-005,Teacher 05,SYN-SIS-000022,Synthetic Student 022,brivera29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-022,AP Calculus AB - Synthetic Section 04-22,Period 4,TCH-005,Teacher 05,SYN-SIS-000029,Synthetic Student 029,iflores29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-022,AP Calculus AB - Synthetic Section 04-22,Period 4,TCH-005,Teacher 05,SYN-SIS-000062,Synthetic Student 062,bpatel29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-022,AP Calculus AB - Synthetic Section 04-22,Period 4,TCH-005,Teacher 05,SYN-SIS-000070,Synthetic Student 070,jibrahim29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-022,AP Calculus AB - Synthetic Section 04-22,Period 4,TCH-005,Teacher 05,SYN-SIS-000149,Synthetic Student 149,ilewis29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-022,AP Calculus AB - Synthetic Section 04-22,Period 4,TCH-005,Teacher 05,SYN-SIS-000265,Synthetic Student 265,enelson29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-022,AP Calculus AB - Synthetic Section 04-22,Period 4,TCH-005,Teacher 05,SYN-SIS-000283,Synthetic Student 283,cmartinez29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-022,AP Calculus AB - Synthetic Section 04-22,Period 4,TCH-005,Teacher 05,SYN-SIS-000301,Synthetic Student 301,alewis30@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-022,AP Calculus AB - Synthetic Section 04-22,Period 4,TCH-005,Teacher 05,SYN-SIS-000313,Synthetic Student 313,mdavis30@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-022,AP Calculus AB - Synthetic Section 04-22,Period 4,TCH-005,Teacher 05,SYN-SIS-000323,Synthetic Student 323,cortiz30@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-022,AP Calculus AB - Synthetic Section 04-22,Period 4,TCH-005,Teacher 05,SYN-SIS-000336,Synthetic Student 336,qhayes30@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-AB-2028-2029,MATH-AP-CALC-AB,AP Calculus AB,ap,Y03-SEC-022,AP Calculus AB - Synthetic Section 04-22,Period 4,TCH-005,Teacher 05,SYN-SIS-000394,Synthetic Student 394,nibrahim31@schoolname.example,10,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-BC-2028-2029,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-023,AP Calculus BC - Synthetic Section 04-23,Period 5,TCH-005,Teacher 05,SYN-SIS-000001,Synthetic Student 001,astone29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-BC-2028-2029,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-023,AP Calculus BC - Synthetic Section 04-23,Period 5,TCH-005,Teacher 05,SYN-SIS-000031,Synthetic Student 031,khayes29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-BC-2028-2029,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-023,AP Calculus BC - Synthetic Section 04-23,Period 5,TCH-005,Teacher 05,SYN-SIS-000045,Synthetic Student 045,echen29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-BC-2028-2029,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-023,AP Calculus BC - Synthetic Section 04-23,Period 5,TCH-005,Teacher 05,SYN-SIS-000092,Synthetic Student 092,llewis29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-BC-2028-2029,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-023,AP Calculus BC - Synthetic Section 04-23,Period 5,TCH-005,Teacher 05,SYN-SIS-000112,Synthetic Student 112,lmartinez29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-BC-2028-2029,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-023,AP Calculus BC - Synthetic Section 04-23,Period 5,TCH-005,Teacher 05,SYN-SIS-000173,Synthetic Student 173,mstone29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-BC-2028-2029,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-023,AP Calculus BC - Synthetic Section 04-23,Period 5,TCH-005,Teacher 05,SYN-SIS-000196,Synthetic Student 196,qpatel29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-BC-2028-2029,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-023,AP Calculus BC - Synthetic Section 04-23,Period 5,TCH-005,Teacher 05,SYN-SIS-000206,Synthetic Student 206,flewis29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-BC-2028-2029,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-023,AP Calculus BC - Synthetic Section 04-23,Period 5,TCH-005,Teacher 05,SYN-SIS-000271,Synthetic Student 271,knguyen29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-BC-2028-2029,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-023,AP Calculus BC - Synthetic Section 04-23,Period 5,TCH-005,Teacher 05,SYN-SIS-000274,Synthetic Student 274,nchen29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-BC-2028-2029,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-023,AP Calculus BC - Synthetic Section 04-23,Period 5,TCH-005,Teacher 05,SYN-SIS-000291,Synthetic Student 291,kpatel30@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-BC-2028-2029,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-023,AP Calculus BC - Synthetic Section 04-23,Period 5,TCH-005,Teacher 05,SYN-SIS-000307,Synthetic Student 307,gmiller30@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-BC-2028-2029,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-023,AP Calculus BC - Synthetic Section 04-23,Period 5,TCH-005,Teacher 05,SYN-SIS-000314,Synthetic Student 314,nevans30@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-BC-2028-2029,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-024,AP Calculus BC - Synthetic Section 04-24,Period 6,TCH-005,Teacher 05,SYN-SIS-000025,Synthetic Student 025,ebrooks29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-BC-2028-2029,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-024,AP Calculus BC - Synthetic Section 04-24,Period 6,TCH-005,Teacher 05,SYN-SIS-000032,Synthetic Student 032,librahim29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-BC-2028-2029,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-024,AP Calculus BC - Synthetic Section 04-24,Period 6,TCH-005,Teacher 05,SYN-SIS-000055,Synthetic Student 055,pmartinez29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-BC-2028-2029,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-024,AP Calculus BC - Synthetic Section 04-24,Period 6,TCH-005,Teacher 05,SYN-SIS-000127,Synthetic Student 127,gibrahim29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-BC-2028-2029,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-024,AP Calculus BC - Synthetic Section 04-24,Period 6,TCH-005,Teacher 05,SYN-SIS-000146,Synthetic Student 146,fibrahim29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-BC-2028-2029,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-024,AP Calculus BC - Synthetic Section 04-24,Period 6,TCH-005,Teacher 05,SYN-SIS-000160,Synthetic Student 160,vchen29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-BC-2028-2029,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-024,AP Calculus BC - Synthetic Section 04-24,Period 6,TCH-005,Teacher 05,SYN-SIS-000167,Synthetic Student 167,gkim29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-BC-2028-2029,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-024,AP Calculus BC - Synthetic Section 04-24,Period 6,TCH-005,Teacher 05,SYN-SIS-000193,Synthetic Student 193,mmiller29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-BC-2028-2029,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-024,AP Calculus BC - Synthetic Section 04-24,Period 6,TCH-005,Teacher 05,SYN-SIS-000236,Synthetic Student 236,qchen29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-BC-2028-2029,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-024,AP Calculus BC - Synthetic Section 04-24,Period 6,TCH-005,Teacher 05,SYN-SIS-000251,Synthetic Student 251,krivera29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-BC-2028-2029,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-024,AP Calculus BC - Synthetic Section 04-24,Period 6,TCH-005,Teacher 05,SYN-SIS-000260,Synthetic Student 260,vhayes29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-BC-2028-2029,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-024,AP Calculus BC - Synthetic Section 04-24,Period 6,TCH-005,Teacher 05,SYN-SIS-000281,Synthetic Student 281,akim29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-CALC-BC-2028-2029,MATH-AP-CALC-BC,AP Calculus BC,ap,Y03-SEC-024,AP Calculus BC - Synthetic Section 04-24,Period 6,TCH-005,Teacher 05,SYN-SIS-000337,Synthetic Student 337,ribrahim30@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-PRECALC-2028-2029,MATH-AP-PRECALC,AP Precalculus,ap,Y03-SEC-013,AP Precalculus - Synthetic Section 04-13,Period 1,TCH-004,Teacher 04,SYN-SIS-000046,Synthetic Student 046,fdavis29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-PRECALC-2028-2029,MATH-AP-PRECALC,AP Precalculus,ap,Y03-SEC-013,AP Precalculus - Synthetic Section 04-13,Period 1,TCH-004,Teacher 04,SYN-SIS-000086,Synthetic Student 086,fflores29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-PRECALC-2028-2029,MATH-AP-PRECALC,AP Precalculus,ap,Y03-SEC-013,AP Precalculus - Synthetic Section 04-13,Period 1,TCH-004,Teacher 04,SYN-SIS-000225,Synthetic Student 225,elewis29@schoolname.example,12,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-PRECALC-2028-2029,MATH-AP-PRECALC,AP Precalculus,ap,Y03-SEC-013,AP Precalculus - Synthetic Section 04-13,Period 1,TCH-004,Teacher 04,SYN-SIS-000292,Synthetic Student 292,lbrooks30@schoolname.example,11,active
synthetic_canvas_profile_extract_v2,synthetic_canvas,2028-2029,SYN-CANVAS-MATH-AP-PRECALC-2028-2029,MATH-AP-PRECALC,AP Precalculus,ap,Y03-SEC-013,AP Precalculus - Synthetic Section 04-13,Period 1,TCH-004,Teacher 04,SYN-SIS-000369,Synthetic Student 369,ichen31@schoolname.example,10,active
